index,image,species,individual_id,path,class,count
25956,8319dc240b5c9a.jpg,killer_whale,074616d4c10f,../input/happy-whale-and-dolphin/train_images/8319dc240b5c9a.jpg,whale,14
25957,831e4234340be0.jpg,bottlenose_dolphin,ca886e0b34a3,../input/happy-whale-and-dolphin/train_images/831e4234340be0.jpg,dolphin,67
25959,831f2353a66df9.jpg,killer_whale,61d96249f4b7,../input/happy-whale-and-dolphin/train_images/831f2353a66df9.jpg,whale,14
25960,831f32a48e90ee.jpg,humpback_whale,49f9246ea28b,../input/happy-whale-and-dolphin/train_images/831f32a48e90ee.jpg,whale,27
25962,8320e519a65f89.jpg,bottlenose_dolphin,956562ff2888,../input/happy-whale-and-dolphin/train_images/8320e519a65f89.jpg,dolphin,131
25963,8321c8f08e8138.jpg,false_killer_whale,22c1eb2c8af4,../input/happy-whale-and-dolphin/train_images/8321c8f08e8138.jpg,whale,30
25964,8321d250719ec4.jpg,bottlenose_dolphin,c27db73f0e3b,../input/happy-whale-and-dolphin/train_images/8321d250719ec4.jpg,dolphin,135
25965,83221ded455030.jpg,killer_whale,855de8b1bf8d,../input/happy-whale-and-dolphin/train_images/83221ded455030.jpg,whale,12
25966,8322891daf04b4.jpg,bottlenose_dolphin,c995c043c353,../input/happy-whale-and-dolphin/train_images/8322891daf04b4.jpg,dolphin,153
25969,832a34203dcfd5.jpg,humpback_whale,df3f7bcd2d6c,../input/happy-whale-and-dolphin/train_images/832a34203dcfd5.jpg,whale,10
25970,832aa166ffeb09.jpg,humpback_whale,6a3af6e0c55c,../input/happy-whale-and-dolphin/train_images/832aa166ffeb09.jpg,whale,111
25973,832d29005c1273.jpg,humpback_whale,6a3af6e0c55c,../input/happy-whale-and-dolphin/train_images/832d29005c1273.jpg,whale,111
25974,832de9ec2b5ba1.jpg,false_killer_whale,20916df9f20d,../input/happy-whale-and-dolphin/train_images/832de9ec2b5ba1.jpg,whale,40
25976,833211baf06aa6.jpg,bottlenose_dolphin,b9907151f66e,../input/happy-whale-and-dolphin/train_images/833211baf06aa6.jpg,dolphin,140
25977,833319e48ab8b5.jpg,beluga_whale,a60c9f7bf902,../input/happy-whale-and-dolphin/train_images/833319e48ab8b5.jpg,whale,12
25978,8337afee075988.jpg,beluga_whale,1ed1a0ab468e,../input/happy-whale-and-dolphin/train_images/8337afee075988.jpg,whale,10
25979,833a567e727662.jpg,false_killer_whale,0f72263cd384,../input/happy-whale-and-dolphin/train_images/833a567e727662.jpg,whale,31
25980,833a67c0b3985a.jpg,false_killer_whale,aadfd9f3100f,../input/happy-whale-and-dolphin/train_images/833a67c0b3985a.jpg,whale,37
25984,833ed3fe715612.jpg,minke_whale,114207cab555,../input/happy-whale-and-dolphin/train_images/833ed3fe715612.jpg,whale,168
25987,8346af422ffbdb.jpg,killer_whale,51c1774c4f6e,../input/happy-whale-and-dolphin/train_images/8346af422ffbdb.jpg,whale,20
25989,83484efc9b2054.jpg,beluga_whale,e6ded8605b70,../input/happy-whale-and-dolphin/train_images/83484efc9b2054.jpg,whale,12
25991,834b3378a021b9.jpg,beluga_whale,d155445f3213,../input/happy-whale-and-dolphin/train_images/834b3378a021b9.jpg,whale,30
25994,834d2a19a6a990.jpg,minke_whale,37c7aba965a5,../input/happy-whale-and-dolphin/train_images/834d2a19a6a990.jpg,whale,400
25995,834d2b0a2e7b4a.jpg,beluga_whale,7345c813e0f3,../input/happy-whale-and-dolphin/train_images/834d2b0a2e7b4a.jpg,whale,22
25997,834f34f31cc946.jpg,beluga_whale,1ce3ba6a3c29,../input/happy-whale-and-dolphin/train_images/834f34f31cc946.jpg,whale,21
25998,834f4a3efe13aa.jpg,false_killer_whale,a6bfde1483be,../input/happy-whale-and-dolphin/train_images/834f4a3efe13aa.jpg,whale,14
25999,83500194b47408.jpg,beluga_whale,d3cedf439859,../input/happy-whale-and-dolphin/train_images/83500194b47408.jpg,whale,29
26000,8350505ca9a571.jpg,bottlenose_dolphin,a6e325d8e924,../input/happy-whale-and-dolphin/train_images/8350505ca9a571.jpg,dolphin,155
26004,835feff12c72cd.jpg,false_killer_whale,e527fa08772c,../input/happy-whale-and-dolphin/train_images/835feff12c72cd.jpg,whale,48
26009,83681e0cbb797a.jpg,beluga_whale,d5d9b19035c4,../input/happy-whale-and-dolphin/train_images/83681e0cbb797a.jpg,whale,36
26010,8369e6b8fcabc4.jpg,bottlenose_dolphin,136b6c84830f,../input/happy-whale-and-dolphin/train_images/8369e6b8fcabc4.jpg,dolphin,119
26011,836a0edda4143e.jpg,humpback_whale,1a20c92ffe68,../input/happy-whale-and-dolphin/train_images/836a0edda4143e.jpg,whale,51
26012,836cc677809d7a.jpg,bottlenose_dolphin,15d96d5d42c2,../input/happy-whale-and-dolphin/train_images/836cc677809d7a.jpg,dolphin,99
26015,837175f77e84b4.jpg,beluga_whale,1e802c3294cc,../input/happy-whale-and-dolphin/train_images/837175f77e84b4.jpg,whale,27
26018,8375e8e0747849.jpg,bottlenose_dolphin,9103a95dee61,../input/happy-whale-and-dolphin/train_images/8375e8e0747849.jpg,dolphin,11
26021,8378e07b4f5de8.jpg,bottlenose_dolphin,58a420d1d892,../input/happy-whale-and-dolphin/train_images/8378e07b4f5de8.jpg,dolphin,18
26022,837b2fa9bcbef7.jpg,bottlenose_dolphin,9a6b86f7bb3e,../input/happy-whale-and-dolphin/train_images/837b2fa9bcbef7.jpg,dolphin,45
26025,837e5b2e0fc4f6.jpg,bottlenose_dolphin,48936da899c3,../input/happy-whale-and-dolphin/train_images/837e5b2e0fc4f6.jpg,dolphin,84
26031,83851894893aee.jpg,false_killer_whale,b90d49ab0905,../input/happy-whale-and-dolphin/train_images/83851894893aee.jpg,whale,65
26032,838551e9519c25.jpg,beluga_whale,babd014300b7,../input/happy-whale-and-dolphin/train_images/838551e9519c25.jpg,whale,48
26037,83881b0dc5fb4e.jpg,bottlenose_dolphin,fea76d873132,../input/happy-whale-and-dolphin/train_images/83881b0dc5fb4e.jpg,dolphin,12
26039,838beeaee9997c.jpg,false_killer_whale,366200ff5b49,../input/happy-whale-and-dolphin/train_images/838beeaee9997c.jpg,whale,68
26040,838c0f430ecad6.jpg,bottlenose_dolphin,364da68142b2,../input/happy-whale-and-dolphin/train_images/838c0f430ecad6.jpg,dolphin,19
26041,838c7d151aef43.jpg,bottlenose_dolphin,7053d3c812b5,../input/happy-whale-and-dolphin/train_images/838c7d151aef43.jpg,dolphin,65
26043,838d1cbe39db99.jpg,bottlenose_dolphin,7485701415cd,../input/happy-whale-and-dolphin/train_images/838d1cbe39db99.jpg,dolphin,80
26046,838fd87d404ce8.jpg,bottlenose_dolphin,fdb532d9bc78,../input/happy-whale-and-dolphin/train_images/838fd87d404ce8.jpg,dolphin,38
26048,839206b77f8d79.jpg,bottlenose_dolphin,e69d5f9f8d1e,../input/happy-whale-and-dolphin/train_images/839206b77f8d79.jpg,dolphin,126
26049,83923832a44e66.jpg,humpback_whale,387f17f0676e,../input/happy-whale-and-dolphin/train_images/83923832a44e66.jpg,whale,35
26050,839314a5956b28.jpg,false_killer_whale,b75810d6e594,../input/happy-whale-and-dolphin/train_images/839314a5956b28.jpg,whale,16
26051,8393dc5fb0fddc.jpg,bottlenose_dolphin,0616562235a9,../input/happy-whale-and-dolphin/train_images/8393dc5fb0fddc.jpg,dolphin,17
26056,839e0b72b5c3af.jpg,beluga_whale,93fbdbf1feb6,../input/happy-whale-and-dolphin/train_images/839e0b72b5c3af.jpg,whale,12
26058,83a0b86cebcf95.jpg,false_killer_whale,f0aa1422b26f,../input/happy-whale-and-dolphin/train_images/83a0b86cebcf95.jpg,whale,48
26061,83a1d91de4bec1.jpg,bottlenose_dolphin,886086dd8462,../input/happy-whale-and-dolphin/train_images/83a1d91de4bec1.jpg,dolphin,46
26063,83a4a443e01eae.jpg,humpback_whale,55d0bd10d6ae,../input/happy-whale-and-dolphin/train_images/83a4a443e01eae.jpg,whale,33
26065,83a59e22c223e1.jpg,beluga_whale,384faed954b1,../input/happy-whale-and-dolphin/train_images/83a59e22c223e1.jpg,whale,12
26066,83ab5c059c0793.jpg,bottlenose_dolphin,ec1469b7e368,../input/happy-whale-and-dolphin/train_images/83ab5c059c0793.jpg,dolphin,21
26068,83acbb5a796f20.jpg,spinner_dolphin,365c8c1b1840,../input/happy-whale-and-dolphin/train_images/83acbb5a796f20.jpg,dolphin,18
26069,83acc3ad757e33.jpg,beluga_whale,be315fad6ef4,../input/happy-whale-and-dolphin/train_images/83acc3ad757e33.jpg,whale,12
26071,83b102dfe7ea0c.jpg,beluga_whale,51081e431bca,../input/happy-whale-and-dolphin/train_images/83b102dfe7ea0c.jpg,whale,72
26072,83b2fe52b681c1.jpg,bottlenose_dolphin,6bf9810d3632,../input/happy-whale-and-dolphin/train_images/83b2fe52b681c1.jpg,dolphin,57
26076,83b62483645fec.jpg,bottlenose_dolphin,9f3613b5c45b,../input/happy-whale-and-dolphin/train_images/83b62483645fec.jpg,dolphin,90
26077,83b671f1631e6c.jpg,bottlenose_dolphin,2efee119d786,../input/happy-whale-and-dolphin/train_images/83b671f1631e6c.jpg,dolphin,42
26079,83b8aa2c418cff.jpg,humpback_whale,8f85037ce326,../input/happy-whale-and-dolphin/train_images/83b8aa2c418cff.jpg,whale,11
26081,83be1ef6f83b06.jpg,false_killer_whale,be2aa86d0e5b,../input/happy-whale-and-dolphin/train_images/83be1ef6f83b06.jpg,whale,35
26084,83c1b3aafc1efb.jpg,beluga_whale,4ef4b0066846,../input/happy-whale-and-dolphin/train_images/83c1b3aafc1efb.jpg,whale,12
26085,83c41bbebcb9a8.jpg,gray_whale,69d7ba3ee8f3,../input/happy-whale-and-dolphin/train_images/83c41bbebcb9a8.jpg,whale,27
26086,83c6226c88d000.jpg,beluga_whale,aa6882526c27,../input/happy-whale-and-dolphin/train_images/83c6226c88d000.jpg,whale,24
26087,83c7c19c184981.jpg,humpback_whale,0b180ad0afa2,../input/happy-whale-and-dolphin/train_images/83c7c19c184981.jpg,whale,38
26088,83c82e5f03a2d8.jpg,false_killer_whale,9ab8c57f10bc,../input/happy-whale-and-dolphin/train_images/83c82e5f03a2d8.jpg,whale,79
26090,83c8db85985d3c.jpg,bottlenose_dolphin,c2705f9e75c8,../input/happy-whale-and-dolphin/train_images/83c8db85985d3c.jpg,dolphin,103
26092,83ca95198cf7fb.jpg,humpback_whale,3f483882f6a0,../input/happy-whale-and-dolphin/train_images/83ca95198cf7fb.jpg,whale,12
26093,83cba3367576e6.jpg,bottlenose_dolphin,a48bdc9f7fd9,../input/happy-whale-and-dolphin/train_images/83cba3367576e6.jpg,dolphin,33
26094,83cc3d6ff8a5f4.jpg,beluga_whale,7593d2aee842,../input/happy-whale-and-dolphin/train_images/83cc3d6ff8a5f4.jpg,whale,56
26095,83ccc284ff89be.jpg,bottlenose_dolphin,bc1eb2241633,../input/happy-whale-and-dolphin/train_images/83ccc284ff89be.jpg,dolphin,141
26097,83d1be21e5dac6.jpg,bottlenose_dolphin,600ab1de92d9,../input/happy-whale-and-dolphin/train_images/83d1be21e5dac6.jpg,dolphin,129
26098,83d1f65190e528.jpg,bottlenose_dolphin,70cd1a7d97a7,../input/happy-whale-and-dolphin/train_images/83d1f65190e528.jpg,dolphin,16
26100,83d4cf12b368b5.jpg,false_killer_whale,cca9869bbd74,../input/happy-whale-and-dolphin/train_images/83d4cf12b368b5.jpg,whale,58
26101,83d641c841e728.jpg,beluga_whale,057e4babf014,../input/happy-whale-and-dolphin/train_images/83d641c841e728.jpg,whale,28
26102,83d7c5645c8b57.jpg,beluga_whale,a0d9288faf36,../input/happy-whale-and-dolphin/train_images/83d7c5645c8b57.jpg,whale,27
26106,83dd1b49c92bb5.jpg,bottlenose_dolphin,f195c38bcf17,../input/happy-whale-and-dolphin/train_images/83dd1b49c92bb5.jpg,dolphin,146
26107,83dd1b9246d3e7.jpg,bottlenose_dolphin,f704189b5008,../input/happy-whale-and-dolphin/train_images/83dd1b9246d3e7.jpg,dolphin,13
26114,83eac89d23213d.jpg,bottlenose_dolphin,ad981a124bbd,../input/happy-whale-and-dolphin/train_images/83eac89d23213d.jpg,dolphin,45
26115,83eb119773f278.jpg,false_killer_whale,7355eee87d75,../input/happy-whale-and-dolphin/train_images/83eb119773f278.jpg,whale,48
26119,83f0109ab9f071.jpg,beluga_whale,ecfeed7990a2,../input/happy-whale-and-dolphin/train_images/83f0109ab9f071.jpg,whale,20
26121,83f1c0063a9a65.jpg,bottlenose_dolphin,d939e819e989,../input/happy-whale-and-dolphin/train_images/83f1c0063a9a65.jpg,dolphin,20
26122,83f1d6985ed429.jpg,humpback_whale,91ed5caeb0d3,../input/happy-whale-and-dolphin/train_images/83f1d6985ed429.jpg,whale,54
26123,83f2177cfb7f8a.jpg,humpback_whale,5ff379d1ea6e,../input/happy-whale-and-dolphin/train_images/83f2177cfb7f8a.jpg,whale,22
26124,83f28ccdf5ff84.jpg,false_killer_whale,7816f5eafce4,../input/happy-whale-and-dolphin/train_images/83f28ccdf5ff84.jpg,whale,22
26125,83f2a07b4dbec8.jpg,gray_whale,2ca0b9b39092,../input/happy-whale-and-dolphin/train_images/83f2a07b4dbec8.jpg,whale,30
26128,83f41c0a26e4f4.jpg,bottlenose_dolphin,c2705f9e75c8,../input/happy-whale-and-dolphin/train_images/83f41c0a26e4f4.jpg,dolphin,103
26129,83f57dc6e3bf6b.jpg,bottlenose_dolphin,43b2903d5bfd,../input/happy-whale-and-dolphin/train_images/83f57dc6e3bf6b.jpg,dolphin,31
26131,83f72791c4e014.jpg,false_killer_whale,ce873781a2c4,../input/happy-whale-and-dolphin/train_images/83f72791c4e014.jpg,whale,43
26132,83f9b9243a444e.jpg,bottlenose_dolphin,956562ff2888,../input/happy-whale-and-dolphin/train_images/83f9b9243a444e.jpg,dolphin,131
26133,83fb3155de783c.jpg,fin_whale,162420404da3,../input/happy-whale-and-dolphin/train_images/83fb3155de783c.jpg,whale,23
26135,840090dad278e3.jpg,bottlenose_dolphin,ec1469b7e368,../input/happy-whale-and-dolphin/train_images/840090dad278e3.jpg,dolphin,21
26139,84047e58a702f4.jpg,beluga_whale,191e293af2b5,../input/happy-whale-and-dolphin/train_images/84047e58a702f4.jpg,whale,25
26140,8404b422cc4589.jpg,bottlenose_dolphin,a22f9b1c9bc5,../input/happy-whale-and-dolphin/train_images/8404b422cc4589.jpg,dolphin,57
26142,8407f7a3341158.jpg,bottlenose_dolphin,c2705f9e75c8,../input/happy-whale-and-dolphin/train_images/8407f7a3341158.jpg,dolphin,103
26143,8408b5b822c3bf.jpg,bottlenose_dolphin,d849f0352e8c,../input/happy-whale-and-dolphin/train_images/8408b5b822c3bf.jpg,dolphin,41
26146,840a588c310b05.jpg,bottlenose_dolphin,c27db73f0e3b,../input/happy-whale-and-dolphin/train_images/840a588c310b05.jpg,dolphin,135
26147,840a998bd093ca.jpg,bottlenose_dolphin,840fd4208c1c,../input/happy-whale-and-dolphin/train_images/840a998bd093ca.jpg,dolphin,14
26149,840b62eb34a980.jpg,beluga_whale,910b942f8c3a,../input/happy-whale-and-dolphin/train_images/840b62eb34a980.jpg,whale,20
26152,840ec0544742a8.jpg,beluga_whale,82e7f8ecd781,../input/happy-whale-and-dolphin/train_images/840ec0544742a8.jpg,whale,39
26153,840efc4acb6669.jpg,spinner_dolphin,0d11516e7fbe,../input/happy-whale-and-dolphin/train_images/840efc4acb6669.jpg,dolphin,12
26155,84132a9e0f7aaf.jpg,bottlenose_dolphin,b61c15e89c3c,../input/happy-whale-and-dolphin/train_images/84132a9e0f7aaf.jpg,dolphin,70
26156,84137d92dd9e55.jpg,pantropic_spotted_dolphin,fb11f4414d62,../input/happy-whale-and-dolphin/train_images/84137d92dd9e55.jpg,dolphin,19
26158,841554bfe2f5ed.jpg,humpback_whale,fa7cd80276aa,../input/happy-whale-and-dolphin/train_images/841554bfe2f5ed.jpg,whale,26
26159,84170de0a2330c.jpg,bottlenose_dolphin,4b228615a4b1,../input/happy-whale-and-dolphin/train_images/84170de0a2330c.jpg,dolphin,38
26165,841bd55a681687.jpg,humpback_whale,077a5cc373ed,../input/happy-whale-and-dolphin/train_images/841bd55a681687.jpg,whale,20
26169,8421fe4f333158.jpg,bottlenose_dolphin,fa45ba34134c,../input/happy-whale-and-dolphin/train_images/8421fe4f333158.jpg,dolphin,15
26170,842254312807ae.jpg,beluga_whale,510a86ac109b,../input/happy-whale-and-dolphin/train_images/842254312807ae.jpg,whale,21
26172,8428504fbaa472.jpg,bottlenose_dolphin,5f48c2296a0e,../input/happy-whale-and-dolphin/train_images/8428504fbaa472.jpg,dolphin,90
26178,842b06fc58c6b3.jpg,beluga_whale,99591df6b695,../input/happy-whale-and-dolphin/train_images/842b06fc58c6b3.jpg,whale,27
26180,842d3f225befe0.jpg,false_killer_whale,e33a507393ca,../input/happy-whale-and-dolphin/train_images/842d3f225befe0.jpg,whale,40
26181,842e29204da38e.jpg,beluga_whale,d218dff09dab,../input/happy-whale-and-dolphin/train_images/842e29204da38e.jpg,whale,13
26184,8432649e8bdfbf.jpg,bottlenose_dolphin,7a58308da755,../input/happy-whale-and-dolphin/train_images/8432649e8bdfbf.jpg,dolphin,63
26185,8434c03ddaa32b.jpg,gray_whale,2ca0b9b39092,../input/happy-whale-and-dolphin/train_images/8434c03ddaa32b.jpg,whale,30
26186,8437005019246a.jpg,bottlenose_dolphin,02da0e68dccd,../input/happy-whale-and-dolphin/train_images/8437005019246a.jpg,dolphin,122
26188,843957095d0b97.jpg,beluga_whale,4e0949156bd7,../input/happy-whale-and-dolphin/train_images/843957095d0b97.jpg,whale,21
26189,843b3c7c8b265b.jpg,humpback_whale,027ac44f5b33,../input/happy-whale-and-dolphin/train_images/843b3c7c8b265b.jpg,whale,48
26191,843f3a20fb0f90.jpg,false_killer_whale,6cbfecf203a5,../input/happy-whale-and-dolphin/train_images/843f3a20fb0f90.jpg,whale,29
26193,8440dc79b161a0.jpg,false_killer_whale,62ec6fea7ad5,../input/happy-whale-and-dolphin/train_images/8440dc79b161a0.jpg,whale,18
26195,8442412bbcd657.jpg,false_killer_whale,58819583fb02,../input/happy-whale-and-dolphin/train_images/8442412bbcd657.jpg,whale,15
26198,8449e810cf781c.jpg,common_dolphin,abbeba14a290,../input/happy-whale-and-dolphin/train_images/8449e810cf781c.jpg,dolphin,74
26199,844a1b2a76b22b.jpg,bottlenose_dolphin,fdb532d9bc78,../input/happy-whale-and-dolphin/train_images/844a1b2a76b22b.jpg,dolphin,38
26200,844ae7e9cb7b5d.jpg,bottlenose_dolphin,7a58308da755,../input/happy-whale-and-dolphin/train_images/844ae7e9cb7b5d.jpg,dolphin,63
26201,844d2ae847ef20.jpg,killer_whale,5137800a3ef7,../input/happy-whale-and-dolphin/train_images/844d2ae847ef20.jpg,whale,21
26207,8453beb7ff3c85.jpg,humpback_whale,498dae344aa1,../input/happy-whale-and-dolphin/train_images/8453beb7ff3c85.jpg,whale,26
26211,845cea54ba4ab3.jpg,beluga_whale,7d07bf29721f,../input/happy-whale-and-dolphin/train_images/845cea54ba4ab3.jpg,whale,24
26214,84611760b837fb.jpg,false_killer_whale,b602f1224dee,../input/happy-whale-and-dolphin/train_images/84611760b837fb.jpg,whale,69
26215,84675d8e0e41c2.jpg,beluga_whale,20e1a85684d0,../input/happy-whale-and-dolphin/train_images/84675d8e0e41c2.jpg,whale,11
26218,846cebdb0c41c5.jpg,killer_whale,21bae971ddda,../input/happy-whale-and-dolphin/train_images/846cebdb0c41c5.jpg,whale,40
26219,846f977fb9db44.jpg,minke_whale,114207cab555,../input/happy-whale-and-dolphin/train_images/846f977fb9db44.jpg,whale,168
26220,84711d725b4235.jpg,false_killer_whale,bfb74132d1db,../input/happy-whale-and-dolphin/train_images/84711d725b4235.jpg,whale,45
26221,8472b17bdbba03.jpg,bottlenose_dolphin,de280a57ed96,../input/happy-whale-and-dolphin/train_images/8472b17bdbba03.jpg,dolphin,36
26222,84755e89952eda.jpg,killer_whale,145e8bbf24f4,../input/happy-whale-and-dolphin/train_images/84755e89952eda.jpg,whale,18
26224,84793ae8853151.jpg,beluga_whale,afb9b3978217,../input/happy-whale-and-dolphin/train_images/84793ae8853151.jpg,whale,26
26226,847c1c342d0b8b.jpg,melon_headed_whale,942976a11d81,../input/happy-whale-and-dolphin/train_images/847c1c342d0b8b.jpg,whale,10
26228,847e62000755b4.jpg,bottlenose_dolphin,480677e8cf20,../input/happy-whale-and-dolphin/train_images/847e62000755b4.jpg,dolphin,63
26229,847f783b53abd9.jpg,bottlenose_dolphin,b9907151f66e,../input/happy-whale-and-dolphin/train_images/847f783b53abd9.jpg,dolphin,140
26231,8480ed93578a76.jpg,bottlenose_dolphin,281504409737,../input/happy-whale-and-dolphin/train_images/8480ed93578a76.jpg,dolphin,143
26232,84821a4c56428a.jpg,bottlenose_dolphin,be330f0c495c,../input/happy-whale-and-dolphin/train_images/84821a4c56428a.jpg,dolphin,80
26235,848758863ede65.jpg,false_killer_whale,02ac4e3ca497,../input/happy-whale-and-dolphin/train_images/848758863ede65.jpg,whale,43
26236,8487acc370d8da.jpg,bottlenose_dolphin,b61c15e89c3c,../input/happy-whale-and-dolphin/train_images/8487acc370d8da.jpg,dolphin,70
26239,848bc69b83fc2c.jpg,false_killer_whale,b90d49ab0905,../input/happy-whale-and-dolphin/train_images/848bc69b83fc2c.jpg,whale,65
26241,848d4061fcf487.jpg,false_killer_whale,cca9869bbd74,../input/happy-whale-and-dolphin/train_images/848d4061fcf487.jpg,whale,58
26246,8494e0cba7a0c6.jpg,beluga_whale,4f87f855216a,../input/happy-whale-and-dolphin/train_images/8494e0cba7a0c6.jpg,whale,20
26247,8497c57dbdaeaa.jpg,gray_whale,fdb44a6f0917,../input/happy-whale-and-dolphin/train_images/8497c57dbdaeaa.jpg,whale,12
26248,849998f232294d.jpg,humpback_whale,03c879f7c6d5,../input/happy-whale-and-dolphin/train_images/849998f232294d.jpg,whale,75
26254,849f2c9a055038.jpg,humpback_whale,d39b6bbb96a2,../input/happy-whale-and-dolphin/train_images/849f2c9a055038.jpg,whale,12
26258,84a493d5805bcb.jpg,false_killer_whale,aadfd9f3100f,../input/happy-whale-and-dolphin/train_images/84a493d5805bcb.jpg,whale,37
26260,84a4f67db46a66.jpg,minke_whale,8f76b84bec12,../input/happy-whale-and-dolphin/train_images/84a4f67db46a66.jpg,whale,33
26261,84a505dd8842ec.jpg,false_killer_whale,b123e4a7c182,../input/happy-whale-and-dolphin/train_images/84a505dd8842ec.jpg,whale,17
26263,84a73f1c10d22b.jpg,bottlenose_dolphin,208b91b1ca2b,../input/happy-whale-and-dolphin/train_images/84a73f1c10d22b.jpg,dolphin,122
26264,84a7871005195e.jpg,bottlenose_dolphin,a5431155ccb8,../input/happy-whale-and-dolphin/train_images/84a7871005195e.jpg,dolphin,29
26266,84aafb0188bd39.jpg,common_dolphin,83c78c79004e,../input/happy-whale-and-dolphin/train_images/84aafb0188bd39.jpg,dolphin,24
26267,84ab4e794e5395.jpg,bottlenose_dolphin,c995c043c353,../input/happy-whale-and-dolphin/train_images/84ab4e794e5395.jpg,dolphin,153
26269,84ad22cc100bd2.jpg,killer_whale,225e188a6a22,../input/happy-whale-and-dolphin/train_images/84ad22cc100bd2.jpg,whale,11
26272,84b434c40f0435.jpg,bottlenose_dolphin,8bc942512479,../input/happy-whale-and-dolphin/train_images/84b434c40f0435.jpg,dolphin,82
26274,84b5fee34b63c0.jpg,bottlenose_dolphin,812be36c2aef,../input/happy-whale-and-dolphin/train_images/84b5fee34b63c0.jpg,dolphin,93
26275,84b7c14d546042.jpg,bottlenose_dolphin,ff043fa1a45e,../input/happy-whale-and-dolphin/train_images/84b7c14d546042.jpg,dolphin,24
26278,84bc20025e2f4d.jpg,beluga_whale,7345c813e0f3,../input/happy-whale-and-dolphin/train_images/84bc20025e2f4d.jpg,whale,22
26281,84c1c225916fba.jpg,false_killer_whale,783f357cf2f9,../input/happy-whale-and-dolphin/train_images/84c1c225916fba.jpg,whale,53
26282,84c28c7fc33cee.jpg,minke_whale,dd8c756c9cb7,../input/happy-whale-and-dolphin/train_images/84c28c7fc33cee.jpg,whale,98
26284,84c312a0f9ca54.jpg,bottlenose_dolphin,02947a94c3fc,../input/happy-whale-and-dolphin/train_images/84c312a0f9ca54.jpg,dolphin,40
26286,84c464e0772219.jpg,beluga_whale,59abcc1b41ec,../input/happy-whale-and-dolphin/train_images/84c464e0772219.jpg,whale,40
26294,84ca8a639e21db.jpg,beluga_whale,863b52580868,../input/happy-whale-and-dolphin/train_images/84ca8a639e21db.jpg,whale,16
26296,84ccd377583fbd.jpg,beluga_whale,124534ac8131,../input/happy-whale-and-dolphin/train_images/84ccd377583fbd.jpg,whale,51
26298,84ce2c5085043e.jpg,beluga_whale,afb9b3978217,../input/happy-whale-and-dolphin/train_images/84ce2c5085043e.jpg,whale,26
26300,84d0aecf3274a8.jpg,beluga_whale,dba4e482f0ad,../input/happy-whale-and-dolphin/train_images/84d0aecf3274a8.jpg,whale,70
26304,84db1526474ef1.jpg,common_dolphin,abbeba14a290,../input/happy-whale-and-dolphin/train_images/84db1526474ef1.jpg,dolphin,74
26306,84dbb9de68b4d2.jpg,false_killer_whale,aadfd9f3100f,../input/happy-whale-and-dolphin/train_images/84dbb9de68b4d2.jpg,whale,37
26308,84def54c817576.jpg,bottlenose_dolphin,136b6c84830f,../input/happy-whale-and-dolphin/train_images/84def54c817576.jpg,dolphin,119
26310,84e44afcd94bf8.jpg,false_killer_whale,f7bb4f9a9d1a,../input/happy-whale-and-dolphin/train_images/84e44afcd94bf8.jpg,whale,44
26314,84e9025d4ffa8d.jpg,spinner_dolphin,5ca6e3b0601c,../input/happy-whale-and-dolphin/train_images/84e9025d4ffa8d.jpg,dolphin,14
26316,84eb9f643320e2.jpg,bottlenose_dolphin,6bf9810d3632,../input/happy-whale-and-dolphin/train_images/84eb9f643320e2.jpg,dolphin,57
26317,84ec366c4cb259.jpg,false_killer_whale,f306210d1080,../input/happy-whale-and-dolphin/train_images/84ec366c4cb259.jpg,whale,37
26318,84ee06f91d0dfd.jpg,false_killer_whale,20916df9f20d,../input/happy-whale-and-dolphin/train_images/84ee06f91d0dfd.jpg,whale,40
26319,84f1a4ce8f9bce.jpg,bottlenose_dolphin,8bc942512479,../input/happy-whale-and-dolphin/train_images/84f1a4ce8f9bce.jpg,dolphin,82
26324,84fd2b520b2863.jpg,bottlenose_dolphin,cc0e0b020a90,../input/happy-whale-and-dolphin/train_images/84fd2b520b2863.jpg,dolphin,71
26325,84fe2bc3ebfc9d.jpg,bottlenose_dolphin,b9907151f66e,../input/happy-whale-and-dolphin/train_images/84fe2bc3ebfc9d.jpg,dolphin,140
26330,8503ccae764a0a.jpg,false_killer_whale,f7bb4f9a9d1a,../input/happy-whale-and-dolphin/train_images/8503ccae764a0a.jpg,whale,44
26331,85047e706e86ff.jpg,beluga_whale,f63a97e9af3e,../input/happy-whale-and-dolphin/train_images/85047e706e86ff.jpg,whale,14
26333,8508a9ab0a9332.jpg,false_killer_whale,b602f1224dee,../input/happy-whale-and-dolphin/train_images/8508a9ab0a9332.jpg,whale,69
26338,850eefea43ed66.jpg,fin_whale,86c20ead4674,../input/happy-whale-and-dolphin/train_images/850eefea43ed66.jpg,whale,18
26340,8510508c74d205.jpg,fin_whale,180c0ab04dcd,../input/happy-whale-and-dolphin/train_images/8510508c74d205.jpg,whale,122
26344,8514d3006294f3.jpg,beluga_whale,c070eadfe7f6,../input/happy-whale-and-dolphin/train_images/8514d3006294f3.jpg,whale,29
26347,8517a6cbce80b0.jpg,minke_whale,114207cab555,../input/happy-whale-and-dolphin/train_images/8517a6cbce80b0.jpg,whale,168
